"id","jurisdiction","source_record_label","primary_url","source_topics","source_status","base_status","source_summary","mapped_topics","inferred_year","verification_status","source_page","source_row_number"
"nhgri-89ce2cf213e4551612b2","Texas","2015 State Bills Texas 2015 HB 3582","http://www.capitol.state.tx.us/BillLookup/History.aspx?LegSess=84R&Bill=HB3582","Privacy","Died","died","Creates a personal property right in a sample of genetic material and in the genetic information obtained as a result of a genetic test performed on an individual's sample. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","297"
"nhgri-fa75579a2aaf0a29a0a6","Texas","2015 State Bills Texas 2015 SB 475","http://www.capitol.state.tx.us/BillLookup/History.aspx?LegSess=84R&Bill=SB475","Privacy","Died","died","Establishes a personal property right to DNA samples. A person may not, without the informed, written consent of the individual or the individual's legal guardian or authorized representative: (1) collect a DNA sample from an individual; (2) perform a genetic test on an individual's DNA sample; or (3) retain an individual's DNA sample, with certain exceptions. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","298"
"nhgri-c15c8f03f1690f875b91","Texas","2015 State Bills Texas 2015 SB 628","http://www.capitol.state.tx.us/BillLookup/actions.aspx?LegSess=84R&Bill=SB628","Privacy","Died","died","Prohibits a governmental body from capturing or possessing a biometric identified, defined to include DNA, unless it has specific, explicit statutory or has the written consent of the individual or the individual's legal guardian. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","299"
"nhgri-e5f2018b5defc6e1263d","Virginia","2015 State Bills Virginia 2015 HB 1669","https://lis.virginia.gov/cgi-bin/legp604.exe?ses=151&typ=bil&val=hb1669","Privacy","Died","died","This bill regulates the collection and maintenance of personally identifiable information, including DNA, by education agencies. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","300"
"nhgri-28aea3ee5e928c60eab3","Washington","2015 State Bills Washington 2015 HB 1094","http://app.leg.wa.gov/billinfo/summary.aspx?bill=1094&year=2015","Privacy","Died","died","Establishes protections for the use of biometric identifiers of an individual for commercial purposes. Biometric identifier is defined to include DNA. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","301"
"nhgri-cea5b62a60686d0ab391","Washington","2015 State Bills Washington 2015 SB 5316","http://app.leg.wa.gov/billinfo/summary.aspx?bill=5316&year=2015","Privacy","Died","died","Establishes protections for student biometric information, including a DNA sequence. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","302"
"nhgri-a6f16034959136f3d447","West Virginia","2015 State Bills West Virginia 2015 HB 2258","http://www.legis.state.wv.us/Bill_Text_HTML/2015_SESSIONS/RS/Bills/hb2258%20intr.htm","Privacy","Died","died","Establishes a parental bill of rights. Requirements include parental consent in writing before any record of a minor child's blood or DNA is made, shared, or stored, unless such blood or DNA is otherwise required by law or court order. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","303"
"nhgri-55e6c5ed74dd94193ce3","Wisconsin","2015 State Bills Wisconsin 2015 SB 145","http://docs.legis.wisconsin.gov/2015/proposals/sb145","Employment Nondiscrimination","Died","died","Authorizes the circuit court to order a person who engages in discrimination in employment, unfair honesty testing, or unfair genetic testing to pay compensatory and punitive damages. 4/13/2016 Failed to pass pursuant to Senate Joint Resolution 1.","employment|genetic-discrimination","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","304"
"nhgri-9edb030d1c89bd750ca9","Alabama","2016 State Bills Alabama 2016 HB 267","http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2016RS/PrintFiles/HB267-int.pdf","Privacy","Died","died","Prohibits state agencies, local education agencies, or local education institutions from administering any student survey, assessment, analysis, evaluation, or similar instrument that solicits certain information about the student or the family of the student, including biometric records. Biometric records are defined to include a DNA sequence. Died.","genetic-privacy","2016","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","305"
"nhgri-81a5d558e4470df24958","Alabama","2016 State Bills Alabama 2016 SB 318","http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2016RS/PrintFiles/SB318-int.pdf","Privacy","Died","died","Prohibits state agencies, local education agencies, or local education institutions from administering any student survey, assessment, analysis, evaluation, or similar instrument that solicits certain information about the student or the family of the student, including biometric records. Biometric records are defined to include a DNA sequence. Died.","genetic-privacy","2016","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","306"
"nhgri-078de6f30ffa87fa2867","Alaska","2016 State Bills Alaska 2016 HB 369","http://www.legis.state.ak.us/basis/get_bill.asp?session=29&bill=HB369&submit=Display%20Bill","Privacy","Died","died","Excludes DNA samples collected in the course of the person's business of determining genetic genealogy from the state genetic privacy law. Died.","genetic-privacy","2016","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","307"
"nhgri-cee62f7f5dc8d556541b","Alaska","2016 State Bills Alaska 2016 SB 182","http://www.legis.state.ak.us/basis/get_bill.asp?session=29&bill=sb%20182&submit=Display%20Bill","Privacy","Died","died","Excludes DNA samples collected in the course of the person's business of determining genetic genealogy from the state genetic privacy law. Died.","genetic-privacy","2016","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","308"
"nhgri-ae53e1041eaf90f14b18","Arizona","2016 State Bills Arizona 2016 HB 2144","http://www.azleg.gov/DocumentsForBill.asp?Bill_Number=HB2144&Session_ID=115","Privacy","Enacted","enacted","This bill amends state law pertaining to genetic testing. New provisions include that a person may not order a genetic test without the informed consent of the person being tested. Signed by the Governor on 3/17/2016. Effective August 6, 2016.","genetic-privacy","2016","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","309"
"nhgri-1f93d0a73ee42e3e5973","Arizona","2016 State Bills Arizona 2016 SB 1366","https://apps.azleg.gov/BillStatus/BillOverview/?BillNumber=SB1366&SessionID=115","Other Topics","Died","died","Amends statute pertaining to laboratory testing without a healthcare provider's order. Defines laboratory testing to include pharmacogenetic testing. Died.","","2016","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","310"
"nhgri-6731fbe299b37d43da58","California","2016 State Bills California 2016 SB 1442","http://www.leginfo.ca.gov/pub/15-16/bill/sen/sb_1401-1450/sb_1442_bill_20160930_chaptered.html","Employment Nondiscrimination|Health Insurance Nondiscrimination","Enacted","enacted","Amends state law prohibiting denial of full and equal access to benefits or discrimination in any program or activity that is conducted, operated, or administered by the state or by any state agency, is funded directly by the state, or receives any financial assistance from the state based on genetic information and other characteristics. The bill would remove the authority of those state agencies to promulgate regulations to prohibit discrimination and would require the investigation and enforcement of anti-discrimination provisions to be performed by to the Department of Fair Employment and Housing. Chaptered on 9/30/2016. However, the bill is effective on January 1, 2017 only if AB 2707, which pertains to racial profiling, is enacted. On 9/27/2016 the Governor vetoed AB 2707.","employment|genetic-discrimination|health-insurance","2016","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","311"
"nhgri-59093a06560dedff1260","Colorado","2016 State Bills Colorado 2016 HB 1381","http://www.leg.state.co.us/clics/clics2016a/csl.nsf/fsbillcont2/9C83235959221BB687257F24006596C5?Open=","Health Insurance Coverage","Died","died","Amends the health care coverage law for breast cancer screening by requiring coverage for a person with an increased lifetime risk of breast cancer determined by a risk factor model such as Tyrer-Cuzick, BRCAPro, or Gail. 05/02/2016 In Senate Committee on State, Veterans, & Military Affairs. Postponed Indefinitely.","health-insurance","2016","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","312"
"nhgri-09aec19d1c92cb3ede88","Connecticut","2016 State Bills Connecticut 2016 HB 5233","https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=HB05233&which_year=2016","Health Insurance Coverage","Enacted","enacted","Adds tomosynthesis to health_insurance_coverage requirements if a woman is believed to be at increased risk for breast cancer due to family history or prior personal history of breast cancer, positive genetic testing or other indications as determined by a woman's physician or advanced practice registered nurse. June 2, 2016 Approved. Effective January 1, 2017.","health-insurance","2016","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","313"
"nhgri-6559f20ed5de4ec41629","Idaho","2016 State Bills Idaho 2016 HB 554","https://www.legislature.idaho.gov/legislation/2016/H0554.htm","Other Topics","Enacted","enacted","If a firefighter is diagnosed with breast cancer after a five years of employment, and the disease was not revealed during an initial employment medical screening examination, then the disease is presumed to be proximately caused by the firefighter's employment as a firefighter. The presumption applies to breast cancer diagnosed before the age of forty (40) years and when a breast cancer 1 or breast cancer 2 genetic predisposition is not present. Signed by Governor on March 30, 2016. Effective: 07/01/2016.","","2016","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","314"
